#Data_base;CNPJ_da_Administradora;Nome_da_Administradora;Código_do_segmento;Unidade_da_Federação_do_consorciado;Quantidade_de_consorciados_ativos_contemplados_por_lance;Quantidade_de_consorciados_ativos_contemplados_por_sorteio;Quantidade_de_consorciados_ativos_não_contemplados;Quantidade_de_consorciados_excluídos_contemplados;Quantidade_de_consorciados_excluídos_não_contemplados;Quantidade_de_consorciados_ativos_contemplados_por_lance_no_trimestre;Quantidade_de_consorciados_ativos_contemplados_por_sorteio_no_trimestre;Quantidade_de_consorciados_excluídos_contemplados_no_trimestre;Quantidade_de_adesões_no_trimestre
202409;59129403;CNF CONS NAC LTDA                                           ;3;ES;18;17;12;33;31;1;0;1;0
202409;59129403;CNF CONS NAC LTDA                                           ;2;GO;0;1;0;1;0;0;0;0;0
202409;59129403;CNF CONS NAC LTDA                                           ;3;GO;113;48;31;84;79;1;0;4;0
202409;59129403;CNF CONS NAC LTDA                                           ;2;MA;3;2;1;8;0;0;0;0;0
202409;59129403;CNF CONS NAC LTDA                                           ;3;MA;155;60;53;185;185;4;4;7;0
202409;59129403;CNF CONS NAC LTDA                                           ;2;MG;10;1;0;4;1;1;0;0;0
202409;59129403;CNF CONS NAC LTDA                                           ;3;MG;521;139;194;348;329;13;10;10;1
202409;59129403;CNF CONS NAC LTDA                                           ;2;MS;3;5;0;1;0;0;0;0;0
202409;59129403;CNF CONS NAC LTDA                                           ;3;MS;92;113;40;91;45;3;3;1;0
202409;59129403;CNF CONS NAC LTDA                                           ;2;MT;4;3;0;11;0;0;0;0;0
202409;59129403;CNF CONS NAC LTDA                                           ;3;MT;337;72;80;174;208;8;2;6;0
202409;59129403;CNF CONS NAC LTDA                                           ;2;PA;1;3;2;2;0;0;0;0;0
202409;59129403;CNF CONS NAC LTDA                                           ;3;PA;64;51;30;118;96;2;0;2;0
202409;59129403;CNF CONS NAC LTDA                                           ;2;PB;1;0;0;0;0;0;0;0;0
202409;59129403;CNF CONS NAC LTDA                                           ;3;PB;93;45;76;104;141;4;0;1;0
202409;59129403;CNF CONS NAC LTDA                                           ;2;PE;0;2;0;1;0;0;0;0;0
202409;59129403;CNF CONS NAC LTDA                                           ;3;PE;107;27;46;114;136;8;4;2;1
202409;59129403;CNF CONS NAC LTDA                                           ;2;PI;0;0;1;0;0;0;0;0;0
202409;59129403;CNF CONS NAC LTDA                                           ;3;PI;26;5;5;23;21;0;0;2;0
202409;59129403;CNF CONS NAC LTDA                                           ;2;PR;0;1;2;0;0;0;0;0;0
202409;59129403;CNF CONS NAC LTDA                                           ;3;PR;130;67;41;126;115;4;3;1;0
202409;59129403;CNF CONS NAC LTDA                                           ;2;RJ;1;0;0;1;0;0;0;0;0
202409;59129403;CNF CONS NAC LTDA                                           ;3;RJ;171;49;81;144;156;7;3;7;14
202409;59129403;CNF CONS NAC LTDA                                           ;2;RN;1;0;0;0;1;0;0;0;0
202409;59129403;CNF CONS NAC LTDA                                           ;3;RN;35;18;12;36;41;0;0;3;0
202409;59129403;CNF CONS NAC LTDA                                           ;2;RO;0;2;0;3;0;0;0;0;0
202409;59129403;CNF CONS NAC LTDA                                           ;3;RO;55;23;18;58;42;2;1;0;0
202409;59129403;CNF CONS NAC LTDA                                           ;3;RR;2;0;0;3;3;0;0;0;0
202409;59129403;CNF CONS NAC LTDA                                           ;2;RS;4;1;0;1;0;0;0;0;0
202409;59129403;CNF CONS NAC LTDA                                           ;3;RS;362;73;134;79;138;17;2;7;12
202409;59129403;CNF CONS NAC LTDA                                           ;3;SC;151;51;56;116;127;1;5;5;0
202409;59129403;CNF CONS NAC LTDA                                           ;3;SE;22;11;13;39;32;0;1;1;1
202409;59129403;CNF CONS NAC LTDA                                           ;2;SP;9;6;2;6;31;0;0;1;0
202409;59129403;CNF CONS NAC LTDA                                           ;3;SP;290;102;138;241;2424;6;4;10;5
202409;59129403;CNF CONS NAC LTDA                                           ;2;TO;3;0;0;0;0;0;0;0;0
202409;59129403;CNF CONS NAC LTDA                                           ;3;TO;187;28;13;60;46;3;1;2;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;AC;1152;424;2597;501;4886;64;38;181;523
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;AC;53;16;27;19;154;3;1;8;1
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;AL;728;260;984;384;2714;35;17;138;186
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;AL;8;5;5;7;39;0;1;3;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;AM;465;331;1068;419;3286;20;30;148;203
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;AM;7;6;10;3;44;1;0;0;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;AP;152;96;388;174;1672;8;9;45;64
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;AP;15;6;12;15;218;1;0;0;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;1;BA;2;2;0;0;4;0;0;0;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;BA;9243;3226;9956;4660;30803;383;222;1998;2230
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;BA;256;86;100;49;486;5;15;13;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;CE;3978;1236;5840;2892;26013;243;98;1173;1818
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;CE;113;35;33;42;478;1;2;4;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;1;DF;84;74;0;298;332;0;0;12;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;DF;381;174;564;443;3251;31;11;112;164
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;DF;9;7;11;18;159;1;0;4;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;1;ES;0;0;0;1;0;0;0;0;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;ES;1369;541;3320;774;10793;80;52;218;805
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;ES;74;28;26;26;359;2;0;9;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;1;GO;60;54;0;469;372;0;0;14;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;GO;2744;782;3919;1164;10355;223;61;335;993
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;GO;63;31;34;23;280;3;0;7;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;1;MA;0;0;0;3;3;0;0;0;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;MA;1786;614;2640;809;9508;82;46;249;506
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;MA;61;22;24;13;176;3;2;1;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;1;MG;11;8;0;40;12;0;0;0;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;MG;3876;1747;6003;2041;17322;291;147;684;1283
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;MG;146;72;99;68;597;5;2;15;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;1;MS;1;0;0;0;0;0;0;0;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;MS;300;201;652;279;1923;17;18;124;171
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;MS;5;3;10;4;46;0;0;0;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;1;MT;0;0;0;1;7;0;0;0;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;MT;1653;798;2766;1058;9039;72;55;359;555
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;MT;53;17;30;8;166;1;4;2;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;PA;1082;515;1572;1102;7887;43;43;377;415
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;PA;60;36;35;59;659;3;2;6;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;PB;1831;745;2044;1102;9011;103;58;339;461
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;PB;42;28;22;12;129;1;2;2;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;1;PE;0;0;0;1;0;0;0;0;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;PE;4399;1556;5092;1954;15572;359;110;685;1360
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;PE;96;27;30;20;132;0;1;0;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;1;PI;1;0;0;1;0;0;0;0;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;PI;1140;460;1449;574;5334;54;29;210;312
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;PI;48;10;16;7;91;2;1;2;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;1;PR;4;4;0;0;0;0;0;0;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;PR;176;130;386;179;2432;3;7;37;62
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;PR;3;4;4;3;56;0;0;0;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;1;RJ;0;1;0;0;0;0;0;0;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;RJ;1351;1415;3710;1610;10915;88;131;471;538
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;RJ;50;50;39;30;209;0;2;9;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;RN;1227;583;1414;807;6058;77;46;272;324
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;RN;15;14;11;11;67;0;4;0;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;RO;679;319;847;598;3220;23;19;210;143
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;RO;17;14;18;5;81;2;0;0;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;RR;168;91;172;103;590;2;9;50;17
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;RR;1;1;3;1;5;0;0;0;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;1;RS;0;1;0;0;0;0;0;0;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;RS;516;418;585;326;1832;14;27;99;87
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;RS;8;5;3;1;20;0;0;0;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;1;SC;0;0;0;4;0;0;0;0;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;SC;306;175;369;282;2264;16;11;84;68
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;SC;18;5;6;4;66;1;1;2;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;SE;1000;198;866;275;2430;66;12;105;280
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;SE;30;9;12;2;50;1;0;1;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;1;SP;5;9;3;17;88;1;0;1;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;SP;5160;3318;8184;7279;52208;208;287;3414;1571
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;SP;139;103;80;168;1818;6;7;72;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;1;TO;0;0;0;4;2;0;0;0;0
202409;59395061;DISAL  ADM CONS LTDA                                        ;3;TO;348;101;375;157;1212;15;12;63;97
202409;59395061;DISAL  ADM CONS LTDA                                        ;4;TO;16;4;6;3;20;0;0;1;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;1;AC;0;0;0;0;7;0;0;0;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;2;AC;0;0;0;0;4;0;0;0;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;3;AC;9;1;7;14;155;1;0;6;2
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;1;AL;1;2;11;29;275;0;0;1;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;2;AL;1;0;2;0;13;0;0;0;2
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;3;AL;162;44;2793;484;10452;20;6;161;1490
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;4;AL;1;0;0;0;0;0;0;0;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;1;AM;0;0;2;4;41;0;0;0;1
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;2;AM;0;0;0;0;5;0;0;0;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;3;AM;4;0;16;102;697;0;0;60;2
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;1;AP;0;0;2;0;25;0;0;0;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;2;AP;0;0;0;1;3;0;0;0;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;3;AP;5;7;7;24;229;0;0;5;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;4;AP;0;0;0;0;1;0;0;0;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;1;BA;0;4;2;16;93;0;0;0;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;2;BA;4;2;5;0;31;1;0;0;1
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;3;BA;458;15;269;185;1922;66;4;39;190
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;4;BA;0;0;0;0;2;0;0;0;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;1;CE;1;0;10;2;29;0;0;0;10
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;2;CE;0;1;0;0;11;0;0;0;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;3;CE;95;5;52;151;977;10;0;87;21
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;4;CE;0;0;0;0;1;0;0;0;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;1;DF;0;2;3;4;16;0;0;0;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;2;DF;0;0;1;4;8;0;0;0;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;3;DF;15;2;15;31;364;2;0;1;9
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;1;ES;2;1;1;6;17;0;0;0;1
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;2;ES;1;1;1;2;6;0;0;0;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;3;ES;92;8;69;37;996;5;0;4;15
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;4;ES;0;0;0;0;1;0;0;0;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;1;GO;5;5;11;20;109;0;0;0;7
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;2;GO;0;4;0;6;48;0;0;0;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;3;GO;83;14;198;136;1610;16;2;31;112
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;1;MA;2;3;85;8;78;1;0;2;40
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;2;MA;1;0;2;3;25;0;0;0;1
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;3;MA;83;7;337;74;1006;26;1;32;164
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;4;MA;0;1;225;1;1;0;1;1;225
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;1;MG;11;11;103;46;860;1;1;2;63
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;2;MG;5;4;15;22;237;0;0;1;10
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;3;MG;780;154;1157;1657;22850;35;8;727;530
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;4;MG;0;0;0;0;1;0;0;0;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;1;MS;4;0;0;4;50;0;0;0;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;2;MS;0;0;0;1;20;0;0;0;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;3;MS;421;72;4076;191;6593;58;11;56;1573
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;1;MT;1;1;6;4;79;0;0;0;3
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;2;MT;0;1;3;5;29;0;1;1;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;3;MT;340;23;239;185;1560;37;4;70;100
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;1;PA;22;12;462;92;2702;2;2;10;201
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;2;PA;0;2;11;32;252;0;0;0;6
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;3;PA;304;25;282;442;5780;17;2;80;133
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;4;PA;0;3;39;14;93;0;1;2;35
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;1;PB;2;0;0;8;31;0;0;0;0
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;2;PB;0;1;1;0;5;0;0;0;1
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;3;PB;154;6;51;45;595;5;0;18;21
202409;59956185;TRADIÇÃO ADM CONS. LTDA.                                    ;4;PB;0;0;1;0;1;0;0;0;0
